ID,1st choice,2nd choice,3rd choice,4th choice,5th choice,6th choice,7th choice,8th choice,9th choice,10th choice,11th choice,12th choice
000801-00-0368, C08,C01,C04,C06,C12,,,,,,,
000801-00-0481, C08,C01,C04,C09,C12,,,,,,,
000801-00-0570, C08,C04,C06,C01,C09,C11,,,,,,
000801-00-0582, C08,C11,C01,C04,,,,,,,,
000801-00-0585, C08,C11,C04,C01,C09,,,,,,,
000801-00-0593, C08,C06,C01,,,,,,,,,
000801-00-0767, C08,C04,C11,C10,C05,C02,C01,C07,C06,C12,C09,C03
000801-00-0802, C08,C03,C01,C05,C09,,,,,,,
000801-00-0806, C08,C03,C01,C05,C09,,,,,,,
000801-00-0821, C08,C01,C06,C05,,,,,,,,
000801-00-0851, C08,C01,C06,C05,,,,,,,,
000801-00-0853, C08,C01,C06,C05,,,,,,,,
000101-00-0043, C08,C11,C01,C07,C06,,,,,,,
000101-00-0045, C08,,,,,,,,,,,
000101-00-0058, C08,,,,,,,,,,,
000101-00-0078, C08,C06,C01,C09,C04,C11,,,,,,
000101-00-0080, C08,C06,C01,C09,C04,C11,,,,,,
000101-00-0097, C08,C11,C09,C04,C01,,,,,,,
000101-00-0101, C08,C11,C12,C04,C05,C09,C07,C01,C03,C10,C06,
000101-00-0146, C08,C12,C07,,,,,,,,,
000101-00-0148, C08,C05,C02,,,,,,,,,
000101-00-0162, C08,,,,,,,,,,,
000101-00-0186, C08,C04,C02,C06,C01,,,,,,,
000101-00-0196, C08,C05,C04,C06,C07,C01,C11,,,,,
000101-00-0277, C08,C01,C11,C12,C09,C07,,,,,,
000101-00-0290, C08,C01,C02,C03,C04,C05,C06,C07,C09,C10,C11,C12
000101-00-0400, C08,C03,C06,C02,C11,C01,C12,C09,C05,C04,C07,C10
000101-00-0405, C08,C04,C02,C03,C11,C07,C06,C05,C12,C01,C09,C10
000101-00-0417, C08,C05,C01,C09,C03,C12,C02,C04,C06,C11,C10,
000101-00-0501, C08,C05,C09,,,,,,,,,
000101-00-0504, C08,C12,,,,,,,,,,
000101-00-0513, C08,,,,,,,,,,,
000101-00-0525, C08,C12,C05,,,,,,,,,
000101-00-0531, C08,C05,C11,,,,,,,,,
000101-00-0601, C08,C03,C04,C06,C11,C02,,,,,,
000101-00-0635, C08,,,,,,,,,,,
000101-00-0637, C08,,,,,,,,,,,
000101-00-0676, C08,C04,C09,C12,C03,C11,C05,,,,,
000101-00-0830, C08,C06,C05,,,,,,,,,
000101-00-0836, C08,C05,,,,,,,,,,
000101-00-0870, C08,C02,C09,C05,,,,,,,,
000101-00-0873, C08,C12,C06,C02,C03,C05,C09,,,,,
000101-00-0879, C08,C01,C02,C12,C05,C06,,,,,,
000101-00-0887, C08,C06,C02,C12,C10,,,,,,,
000101-00-0889, C08,,,,,,,,,,,
000101-00-0928, C08,C12,C07,,,,,,,,,
000101-00-0983, C08,C04,C12,C11,C03,,,,,,,
000101-00-1053, C08,C05,,,,,,,,,,
000101-00-1068, C08,C02,C05,,,,,,,,,
000101-00-0063, C08,WI01,,,,,,,,,,
000101-00-0065, C08,C11,,,,,,,,,,
000503-00-0022, C08,C12,C03,C07,C09,,,,,,,
000503-00-0028, C08,C12,C05,C07,C09,C03,,,,,,
000503-00-0033, C08,C02,C09,C01,C07,,,,,,,
000503-00-0062, C08,C01,C11,C07,C04,C05,,,,,,
000503-00-0094, C08,C04,C06,C11,C07,C09,C03,,,,,
000503-00-0130, C08,C02,C07,C01,C12,C10,C05,C06,,,,
000503-00-0147, C08,C02,C04,,,,,,,,,
000503-00-0151, C08,C02,C07,C01,C12,C10,C05,C06,,,,
000503-00-0166, C08,C06,C01,C04,,,,,,,,
000503-00-0167, C08,C01,C06,,,,,,,,,
000503-00-0170, C08,C01,C06,,,,,,,,,
000503-00-0174, C08,C04,C11,,,,,,,,,
000503-00-0215, C08,C06,C09,C04,C05,C11,,,,,,
000503-00-0219, C08,C12,C06,C03,C11,C10,C09,C05,,,,
000503-00-0239, C08,,,,,,,,,,,
000503-00-0331, C08,C02,C01,C07,C11,C05,,,,,,
000503-00-0367, C08,C05,C01,C09,C06,C03,,,,,,
000503-00-0382, C08,C05,C11,,,,,,,,,
000503-00-0404, C08,C07,C02,C12,,,,,,,,
000503-00-0407, C08,C03,C06,,,,,,,,,
000503-00-0434, C08,C11,C07,C12,C05,,,,,,,
000503-00-0436, C08,,,,,,,,,,,
000503-00-0466, C08,C01,C04,,,,,,,,,
000503-00-0484, C08,C11,C04,C05,,,,,,,,
000503-00-0495, C08,,,,,,,,,,,
000503-00-0499, C08,C04,C11,C10,C03,C09,,,,,,
000503-00-0507, C08,C04,C07,C05,C02,C03,C01,,,,,
000503-00-0556, C08,C06,C01,C07,C05,,,,,,,
000503-00-0569, C08,C02,C11,C07,C06,,,,,,,
000503-00-0570, C08,C05,,,,,,,,,,
000503-00-0611, C08,C11,C01,C03,,,,,,,,
000503-00-0675, C08,,,,,,,,,,,
000503-00-0681, C08,C01,C05,C06,,,,,,,,
000503-00-0685, C08,C01,,,,,,,,,,
000503-00-0694, C08,C11,C04,C06,C02,C01,,,,,,
000503-00-0698, C08,C01,C04,C06,C09,C03,C11,C12,C10,,,
000503-00-0719, C08,,,,,,,,,,,
000503-00-0738, C08,C04,,,,,,,,,,
000503-00-0751, C08,C04,C09,C06,C01,C05,,,,,,
000503-00-0769, C08,C04,,,,,,,,,,
000503-00-0771, C08,C03,C02,C11,,,,,,,,
000503-00-0781, C08,,,,,,,,,,,
000503-00-0797, C08,C04,C09,C11,,,,,,,,
000503-00-0798, C08,C11,C03,,,,,,,,,
000503-00-0825, C08,C06,C01,,,,,,,,,
000503-00-0887, C08,C01,C03,C09,,,,,,,,
000503-00-0892, C08,C01,,,,,,,,,,
000503-00-0912, C08,C09,C05,,,,,,,,,
000503-00-0924, C08,C04,C11,C12,C02,C01,C09,,,,,
000503-00-0945, C08,,,,,,,,,,,
000503-00-0951, C08,C11,C01,C06,,,,,,,,
000503-00-0952, C08,C10,C05,C01,C09,C11,,,,,,
000503-00-0964, C08,C11,C01,C05,,,,,,,,
000503-00-0978, C08,C06,C11,C04,C07,C12,C05,C09,,,,
000503-00-0980, C08,C02,C01,C07,C11,C05,,,,,,
000503-00-1027, C08,C05,C06,C01,,,,,,,,
000503-00-1032, C08,C05,C06,C01,,,,,,,,
000503-00-1036, C08,C01,C07,C02,C05,C04,,,,,,
000503-00-1058, C08,C12,C09,C03,C07,C02,,,,,,
000503-00-1065, C08,C04,C01,C05,C12,C11,C07,,,,,
000503-00-1066, C08,C01,C05,,,,,,,,,
000503-00-1177, C08,C01,C04,C05,,,,,,,,
000503-00-1198, C08,C01,C06,C07,C04,C09,,,,,,
000503-00-1218, C08,,,,,,,,,,,
000202-00-0020, C08,C09,C02,C10,C03,C04,,,,,,
000202-00-0050, C08,C02,,,,,,,,,,
000202-00-0092, C08,,,,,,,,,,,
000202-00-0166, C08,C01,C04,C12,C05,C09,,,,,,
000202-00-0311, C08,C04,C11,C01,C10,C09,C12,C07,C06,C02,C03,C05
000102-00-0005, C08,,,,,,,,,,,
000102-00-0020, C08,C05,C11,C12,C01,C03,C02,C04,C06,C09,C07,C10
000102-00-0026, C08,C07,C01,,,,,,,,,
000102-00-0037, C08,C03,C01,,,,,,,,,
000102-00-0044, C08,C01,C06,C03,C04,C02,,,,,,
000102-00-0047, C08,C01,C06,C03,C04,C02,C11,C09,C10,C12,C07,C05
000102-00-0117, C08,,,,,,,,,,,
000102-00-0125, C08,C01,C12,,,,,,,,,
000102-00-0128, C08,,,,,,,,,,,
000102-00-0130, C08,C04,,,,,,,,,,
000102-00-0217, C08,C03,C11,C05,C01,,,,,,,
000102-00-0231, C08,C09,C11,,,,,,,,,
000102-00-0257, C08,C01,C09,C03,,,,,,,,
000102-00-0265, C08,C11,C02,C10,,,,,,,,
000102-00-0271, C08,C09,C01,C11,,,,,,,,
000102-00-0289, C08,C10,C04,C05,C07,C06,C12,C11,C01,C03,C09,C02
000102-00-0300, C08,,,,,,,,,,,
000102-00-0303, C08,C04,C05,C07,C11,C01,C06,C09,C12,C10,,
000102-00-0316, C08,C01,C06,C02,C12,C05,,,,,,
000102-00-0323, C08,C05,C02,,,,,,,,,
000102-00-0340, C08,C06,C10,C03,C12,C09,,,,,,
000102-00-0347, C08,C05,C02,C07,C06,C09,,,,,,
000102-00-0448, C08,C05,C07,C01,,,,,,,,
000102-00-0460, C08,C05,C07,C11,,,,,,,,
000102-00-0493, C08,C11,C12,C01,C04,C07,,,,,,
000102-00-0520, C08,C07,C05,C02,,,,,,,,
000102-00-0545, C08,C07,C11,,,,,,,,,
000102-00-0565, C08,,,,,,,,,,,
000102-00-0567, C08,,,,,,,,,,,
000102-00-0676, C08,C02,C04,C05,C07,C11,C01,C12,C06,C03,C09,C10
000102-00-0721, C08,C11,C10,C06,,,,,,,,
000102-00-0767, C08,C05,C11,C07,C04,C01,,,,,,
000102-00-0771, C08,C05,C01,C07,C11,C04,,,,,,
000102-00-0805, C08,C05,C04,C01,C06,C02,C10,C11,C07,C12,C03,C09
000102-00-0827, C08,C09,C01,C05,C07,C04,C11,,,,,
000102-00-0856, C08,C05,C11,C01,,,,,,,,
000102-00-0876, C08,C09,C05,C01,,,,,,,,
000102-00-0905, C08,C06,,,,,,,,,,
000102-00-0919, C08,C03,C11,C12,C01,C02,,,,,,
000102-00-1020, C08,C02,C11,C04,,,,,,,,
000102-00-1041, C08,C06,C12,C02,C04,C09,C01,C07,C05,C10,C03,C11
000102-00-1052, C08,C04,C11,C02,C06,C03,C10,C12,C09,,,
000102-00-1093, C08,C09,C06,C03,C02,C12,C10,,,,,
000102-00-1105, C08,,,,,,,,,,,
000102-00-1113, C08,,,,,,,,,,,
000102-00-1124, C08,C06,C05,C12,,,,,,,,
000102-00-1204, C08,C06,C05,C12,C04,,,,,,,
000102-00-1206, C08,C05,C01,,,,,,,,,
000102-00-0054, C08,C05,C01=C02=C03=C04=C06=C07=C09=C10=C11=C12,,,,,,,,,
000401-00-0009, C08,C03,C11,C06,,,,,,,,
000401-00-0086, C08,C06,C05,,,,,,,,,
000401-00-0088, C08,C04,C12,C01,,,,,,,,
000401-00-0090, C08,C11,C04,C01,,,,,,,,
000401-00-0104, C08,C03,C11,C02,C01,,,,,,,
000401-00-0115, C08,C01,C06,,,,,,,,,
000401-00-0123, C08,C11,C01,C03,C10,C07,C09,,,,,
000401-00-0134, C08,C10,C06,,,,,,,,,
000401-00-0148, C08,C11,C03,C01,,,,,,,,
000401-00-0162, C08,,,,,,,,,,,
000401-00-0189, C08,C01,C06,C05,,,,,,,,
000401-00-0257, C08,C04,C06,C09,,,,,,,,
000401-00-0264, C08,C04,C06,C12,C09,,,,,,,
000401-00-0276, C08,C11,C02,C01,C12,C07,,,,,,
000401-00-0277, C08,C11,C06,C01,C02,C12,C07,C04,,,,
000401-00-0286, C08,C06,,,,,,,,,,
000401-00-0296, C08,C03,C09,,,,,,,,,
000401-00-0326, C08,C01,,,,,,,,,,
000401-00-0337, C08,C01,C02,C05,,,,,,,,
000401-00-0350, C08,C04,C06,C09,C11,C12,C03,,,,,
000401-00-0352, C08,C04,C11,C06,C09,,,,,,,
000401-00-0364, C08,C11,,,,,,,,,,
000401-00-0368, C08,C01,C05,C07,,,,,,,,
000401-00-0379, C08,C01,C04,C07,C11,,,,,,,
000401-00-0382, C08,C01,C04,C11,C07,,,,,,,
000401-00-0439, C08,C01,C05,,,,,,,,,
000401-00-0479, C08,C04,C09,C11,C12,,,,,,,
000401-00-0499, C08,C09,C12,C06,C11,C04,,,,,,
000401-00-0501, C08,C06,C04,C12,C09,C11,,,,,,
000401-00-0509, C08,C10,C11,C07,,,,,,,,
000401-00-0514, C08,C01,,,,,,,,,,
000401-00-0523, C08,C01,C06,,,,,,,,,
000401-00-0526, C08,C04,C12,C01,,,,,,,,
000401-00-0528, C08,C05,C04,C01,,,,,,,,
000401-00-0644, C08,C07,C01,C04,C03,C05,,,,,,
000401-00-0651, C08,C11,C03,C01,C05,,,,,,,
000401-00-0654, C08,C04,C07,C01,C03,C02,C05,C11,C09,C12,C06,C10
000401-00-0666, C08,C06,C05,,,,,,,,,
000401-00-0697, C08,C04,C11,C06,C01,C09,C03,,,,,
000401-00-0700, C08,C09,C12,C02,C03,C05,,,,,,
000401-00-0701, C08,C01,C06,C07,C05,C11,C04,,,,,
000401-00-0703, C08,C04,C11,C09,C06,C12,C03,,,,,
000401-00-0704, C08,,,,,,,,,,,
000401-00-0713, C08,C04,C11,C09,C06,C12,C03,,,,,
000401-00-0717, C08,C01,C07,,,,,,,,,
000401-00-0738, C08,C01,C12,C02,C03,C10,C11,C05,C04,C07,,
000401-00-0740, C08,,,,,,,,,,,
000401-00-0746, C08,C06,C01,,,,,,,,,
000401-00-0759, C08,C05,,,,,,,,,,
000401-00-0760, C08,,,,,,,,,,,
000401-00-0763, C08,,,,,,,,,,,
000401-00-0814, C08,C01,C11,C04,,,,,,,,
000401-00-0816, C08,C01,C05,C03,,,,,,,,
000401-00-0817, C08,C03,C05,C06,,,,,,,,
000401-00-0860, C08,C12,C02,C01,C09,C03,,,,,,
000401-00-0869, C08,C01,C06,C07,C03,C09,C10,,,,,
000401-00-0925, C08,C06,C03,,,,,,,,,
000401-00-0950, C08,C06,C01,C11,,,,,,,,
000401-00-0967, C08,C06,C01,,,,,,,,,
000401-00-0979, C08,C01,C06,C03,C05,C11,C04,C07,,,,
000401-00-1016, C08,C06,C05,C01,,,,,,,,
000401-00-1026, C08,C04,C11,C09,C12,,,,,,,
000401-00-1051, C08,C07,C11,,,,,,,,,
000401-00-1077, C08,C07,C11,C01,C03,C04,C06,C05,C09,C10,C02,C12
000401-00-1087, C08,C03,C04,C01,C12,C11,C02,C06,C07,C09,C05,
000401-00-1128, C08,C06,C07,,,,,,,,,
000401-00-1136, C08,C01,C04,C05,C07,C11,,,,,,
000401-00-1152, C08,C02,C04,C07,C11,,,,,,,
000401-00-1159, C08,,,,,,,,,,,
000401-00-1162, C08,C01,C04,,,,,,,,,
000401-00-1173, C08,C01,C12,C02,C04,C11,,,,,,
000401-00-1228, C08,C02,C01,C06,C03,C07,C04,C05,C11,,,
000401-00-1252, C08,C12,C01,,,,,,,,,
000401-00-1268, C08,C03,C12,C11,,,,,,,,
000401-00-1314, C08,,,,,,,,,,,
000401-00-1315, C08,C03,C05,C01,C04,C10,C07,C11,,,,
000401-00-1349, C08,C05,C10,C07,,,,,,,,
000401-00-1361, C08,C10,C02,C05,C01,C11,C04,C09,,,,
000401-00-1420, C08,C01,,,,,,,,,,
000401-00-1483, C08,C01,C11,C12,C04,C03,,,,,,
000401-00-1511, C08,C04,C01,C03,C12,C11,C02,C07,C06,,,
000401-00-1526, C08,C06,,,,,,,,,,
000401-00-1547, C08,C10,,,,,,,,,,
000401-00-1548, C08,C01,,,,,,,,,,
000401-00-0058, C08,C01,C07,C04,C06,C12,C05,C03,C11,C02,C09,C10
000401-00-0074, C08,,,,,,,,,,,
000401-00-0080, C08,C01,C06,C02,C04,C12,,,,,,
000401-00-0081, C08,C01,C06,C09,,,,,,,,
000401-00-0086, C08,C11,C12,C05,,,,,,,,
000401-00-0092, C08,,,,,,,,,,,
001101-00-0002, C08,C06,C10,C03,C09,C04,C11,C12,,,,
001101-00-0013, C08,C03,C06,C10,,,,,,,,
001101-00-0075, C08,C06,C01,C05,C04,C11,C03,,,,,
001101-00-0080, C08,C09,C10,,,,,,,,,
001101-00-0096, C08,,,,,,,,,,,
001101-00-0125, C08,C04,C01,,,,,,,,,
001101-00-0130, C08,C11,C03,,,,,,,,,
001101-00-0177, C08,C11,C04,,,,,,,,,
001101-00-0182, C08,C11,C09,,,,,,,,,
001101-00-0198, C08,,,,,,,,,,,
001101-00-0262, C08,C01,C06,C04,C02,C09,,,,,,
001101-00-0290, C08,C09,,,,,,,,,,
001101-00-0307, C08,C07,C06,C05,C04,C03,C02,C01,C12,C11,C10,C09
001101-00-0317, C08,,,,,,,,,,,
001101-00-0354, C08,,,,,,,,,,,
001101-00-0383, C08,C04,C03,C09,C10,C01,C11,,,,,
001101-00-0388, C08,,,,,,,,,,,
001101-00-0396, C08,C01,C05,,,,,,,,,
001101-00-0430, C08,C06,C04,,,,,,,,,
001101-00-0434, C08,,,,,,,,,,,
001101-00-0481, C08,C01,C10,C04,,,,,,,,
001101-00-0491, C08,C10,C01,,,,,,,,,
001101-00-0500, C08,C09,C10,C11,C12,C01,C02,C03,C04,C05,C06,C07
001101-00-0551, C08,C09,C10,C11,C12,C01,C02,C03,C04,C05,C06,C07
001101-00-0613, C08,C06,C01,C12,C07,C02,,,,,,
001101-00-0616, C08,C01,C10,C09,C12,C07,C11,,,,,
001101-00-0629, C08,C06,C01,,,,,,,,,
001101-00-0644, C08,C02,C04,C01,C11,C12,,,,,,
001101-00-0656, C08,C01,C05,C06,C03,,,,,,,
001101-00-0674, C08,C02,C06,C01,C10,C11,C04,C07,C03,C09,C12,C05
001101-00-0688, C08,C11,C04,C05,,,,,,,,
001101-00-0701, C08,C05,C06,C02,C03,C04,C07,C09,C10,C01,C12,C11
001101-00-0713, C08,C01,C06,C09,C02,,,,,,,
001101-00-0725, C08,C07,C04,,,,,,,,,
001101-00-0742, C08,,,,,,,,,,,
001101-00-0764, C08,,,,,,,,,,,
001101-00-0775, C08,,,,,,,,,,,
001101-00-0857, C08,C05,C04,C06,C07,C09,C10,C11,C12,C01,C02,C03
001101-00-0864, C08,,,,,,,,,,,
001101-00-0867, C08,,,,,,,,,,,
001101-00-0885, C08,C09,C04,C02,C11,C06,,,,,,
001101-00-0915, C08,C01,C11,,,,,,,,,
001101-00-0984, C08,C09,C04,C02,C11,C06,,,,,,
001101-00-0988, C08,C09,C04,C02,C11,C06,,,,,,
001101-00-1016, C08,,,,,,,,,,,
001101-00-1057, C08,C05,C11,C07,C12,C01,C09,C04,C06,C02,,
001101-00-0073, C08,C04,,,,,,,,,,
001101-00-0100, C08,C07,C06,C05,C04,C03,C02,C01,C12,C11,C09,C10
000701-00-0012, C08,C04,C11,C07,,,,,,,,
000701-00-0030, C08,C04,C11,,,,,,,,,
000701-00-0049, C08,C05,,,,,,,,,,
000701-00-0066, C08,C12,C06,C09,C03,C01,,,,,,
000701-00-0074, C08,C06,C05,C07,C02,,,,,,,
000701-00-0086, C08,C11,C04,,,,,,,,,
000701-00-0100, C08,,,,,,,,,,,
000701-00-0104, C08,C02,C04,C11,C05,C07,,,,,,
000701-00-0128, C08,C11,,,,,,,,,,
000701-00-0139, C08,C05,C02,C11,,,,,,,,
000701-00-0164, C08,C11,C04,C02,C09,,,,,,,
000701-00-0168, C08,C11,C02,C04,C07,,,,,,,
000701-00-0171, C08,C02,C11,C04,,,,,,,,
000701-00-0172, C08,C04,C11,C07,C06,C05,C01,C12,,,,
000701-00-0174, C08,C07,,,,,,,,,,
000701-00-0182, C08,C07,C01,,,,,,,,,
000701-00-0195, C08,,,,,,,,,,,
000701-00-0203, C08,C04,C11,C12,C01,C06,C05,C09,C10,,,
000701-00-0217, C08,C01,C09,,,,,,,,,
000701-00-0259, C08,C11,C02,C04,,,,,,,,
000701-00-0287, C08,C04,C07,,,,,,,,,
000701-00-0298, C08,,,,,,,,,,,
000701-00-0333, C08,,,,,,,,,,,
000701-00-0347, C08,C01,C03,C11,C07,,,,,,,
000701-00-0352, C08,C01,,,,,,,,,,
000701-00-0378, C08,C07,C01,C05,,,,,,,,
000701-00-0385, C08,C11,,,,,,,,,,
000701-00-0388, C08,C05,C04,,,,,,,,,
000701-00-0397, C08,C01,C04,C09,,,,,,,,
000701-00-0412, C08,C06,C01,C10,C03,,,,,,,
000701-00-0425, C08,C04,C11,,,,,,,,,
000701-00-0431, C08,,,,,,,,,,,
000701-00-0455, C08,C12,C04,C02,,,,,,,,
000701-00-0505, C08,C04,C12,C11,,,,,,,,
000701-00-0514, C08,C07,C09,C04,C12,C06,,,,,,
000701-00-0519, C08,C02,,,,,,,,,,
000701-00-0520, C08,C12,,,,,,,,,,
000701-00-0539, C08,C06,C12,,,,,,,,,
000701-00-0547, C08,C04,C11,C10,C03,C09,,,,,,
000701-00-0557, C08,C04,C07,C06,C05,,,,,,,
000701-00-0560, C08,C07,C05,C11,C01,C04,C03,C09,C02,C10,C06,
000701-00-0568, C08,C03,C12,C11,,,,,,,,
000701-00-0571, C08,C01,C11,C04,C07,,,,,,,
000701-00-0587, C08,C04,C02,,,,,,,,,
000701-00-0616, C08,C04,C11,C12,C01,C02,,,,,,
000701-00-0621, C08,C04,C11,C12,C01,C02,C09,C07,C05,C03,C06,C10
000701-00-0627, C08,C04,C03,C06,C09,C01,,,,,,
000701-00-0629, C08,C04,C03,C06,C09,C12,,,,,,
000701-00-0638, C08,,,,,,,,,,,
000701-00-0647, C08,C04,C11,,,,,,,,,
000701-00-0649, C08,C04,C11,C07,,,,,,,,
000701-00-0653, C08,C07,C02,,,,,,,,,
000701-00-0661, C08,C05,,,,,,,,,,
000701-00-0663, C08,C02,,,,,,,,,,
000701-00-0665, C08,C02,,,,,,,,,,
000701-00-0694, C08,C07,C11,C01,,,,,,,,
000701-00-0712, C08,C01,C04,C07,C11,,,,,,,
000701-00-0751, C08,C09,C12,C03,,,,,,,,
000701-00-0778, C08,C04,C02,C06,,,,,,,,
000701-00-0793, C08,C01,C05,,,,,,,,,
000701-00-0801, C08,C04,C03,C09,C10,C11,,,,,,
000701-00-0805, C08,C04,C11,C03,C09,,,,,,,
000701-00-0839, C08,C04,C09,C12,C01,C11,C02,,,,,
000701-00-0840, C08,C01,C11,C02,C05,,,,,,,
000701-00-0845, C08,,,,,,,,,,,
000701-00-0854, C08,C01,C09,C10,C04,C12,,,,,,
000701-00-0857, C08,C04,C06,C02,,,,,,,,
000701-00-0870, C08,C04,C11,C12,C01,C02,C07,,,,,
000701-00-0878, C08,C04,C11,C12,C01,C02,C07,,,,,
000701-00-0887, C08,C04,,,,,,,,,,
000701-00-0890, C08,C04,,,,,,,,,,
000701-00-0913, C08,C02,C05,C01,C04,C07,,,,,,
000701-00-0956, C08,C07,C06,,,,,,,,,
000701-00-0967, C08,C11,C07,C05,C01,C04,,,,,,
000701-00-0968, C08,C04,,,,,,,,,,
000701-00-0994, C08,C04,C06,,,,,,,,,
000701-00-1001, C08,C11,C04,C01,C02,C09,C12,C06,C07,C10,C03,C05
000701-00-1009, C08,C11,C04,C09,C12,C06,,,,,,
000701-00-1035, C08,C11,C04,C01,C02,C09,C12,C07,C06,C05,C03,C10
000701-00-1047, C08,C04,C09,,,,,,,,,
000701-00-1072, C08,C02,C09,C04,C11,C07,,,,,,
000701-00-1099, C08,C06,C09,C04,C01,C05,,,,,,
000701-00-1158, C08,C06,C07,,,,,,,,,
000701-00-1172, C08,C07,C11,,,,,,,,,
000701-00-1174, C08,C11,C07,,,,,,,,,
000701-00-1188, C08,C06,C01,C10,,,,,,,,
000701-00-1189, C08,C02,C01,C12,,,,,,,,
000701-00-1237, C08,,,,,,,,,,,
000701-00-1271, C08,C09,C06,C05,C04,C01,,,,,,
000701-00-1276, C08,C02,C07,C11,C05,C01,,,,,,
000701-00-1283, C08,C04,C12,C01,C06,C11,,,,,,
000701-00-1324, C08,C10,C12,C04,C11,,,,,,,
000701-00-1326, C08,,,,,,,,,,,
000701-00-1329, C08,C07,,,,,,,,,,
000701-00-1333, C08,C07,C05,C06,C04,C03,C02,C01,C12,C11,C10,C09
000701-00-1334, C08,C04,C11,C10,C03,C09,C01,C05,C02,C07,C06,C12
000701-00-1357, C08,C07,C04,C05,C11,C02,C01,C03,C09,C10,C12,C06
000701-00-1374, C08,,,,,,,,,,,
000701-00-1382, C08,C11,C07,C04,,,,,,,,
000701-00-1401, C08,,,,,,,,,,,
000701-00-1417, C08,C04,C06,C10,,,,,,,,
000701-00-1428, C08,C09,C10,C12,C03,C04,,,,,,
000701-00-1431, C08,C03,C04,C11,C12,,,,,,,
000701-00-1439, C08,C02,C06,,,,,,,,,
000701-00-1442, C08,,,,,,,,,,,
000701-00-1448, C08,C03,C04,C01,C06,C11,,,,,,
000701-00-1455, C08,C04,C03,C06,C09,,,,,,,
000701-00-1463, C08,C05,,,,,,,,,,
000701-00-1471, C08,C12,C01,C02,C04,,,,,,,
000701-00-1496, C08,C11,C04,C01,C02,,,,,,,
000701-00-1504, C08,C04,C11,C10,C03,C09,C12,C06,C07,,,
000701-00-1512, C08,C11,C04,,,,,,,,,
000701-00-1576, C08,C04,,,,,,,,,,
000701-00-1588, C08,,,,,,,,,,,
000701-00-1590, C08,C07,C04,C02,C10,C11,C12,C09,C06,C05,C03,C01
000701-00-1603, C08,C01,C07,C02,C04,C11,,,,,,
000701-00-1616, C08,C12,C11,,,,,,,,,
000701-00-1617, C08,C11,C07,C01,C05,C04,,,,,,
000701-00-0075, C08,C04,C11,WI01,C10,C03,C09,,,,,
000701-00-0090, C08,C01,C04,,,,,,,,,
000802-00-0006, C08,C01,C11,C03,,,,,,,,
000802-00-0018, C08,C04,C11,C01,C06,C03,C09,,,,,
000802-00-0056, C08,C04,C11,C01,C06,,,,,,,
000802-00-0089, C08,C03,C01,C04,C05,C02,C06,,,,,
000802-00-0106, C08,C04,,,,,,,,,,
000802-00-0189, C08,C04,C06,C11,C01,,,,,,,
000802-00-0296, C08,C12,C10,C11,C06,C03,C02,C01,C09,C05,C04,
000802-00-0342, C08,C04,,,,,,,,,,
000802-00-0368, C08,C03,C04,C01,C05,C09,C06,C10,,,,
000802-00-0375, C08,C04,C07,C11,C09,,,,,,,
000802-00-0378, C08,C04,C11,C09,,,,,,,,
000802-00-0444, C08,C07,C04,,,,,,,,,
000802-00-0453, C08,C05,,,,,,,,,,
000802-00-0458, C08,C04,C12,C06,C11,C02,C03,C01,C09,,,
000802-00-0476, C08,C03,C02,,,,,,,,,
000802-00-0554, C08,C04,C01,C11,C10,C09,C06,,,,,
000802-00-0572, C08,C01,C05,,,,,,,,,
000802-00-0595, C08,C10,,,,,,,,,,
000802-00-0627, C08,C05,C10,C12,C11,,,,,,,
000802-00-0665, C08,C11,C04,C07,,,,,,,,
000802-00-0668, C08,C02,C07,,,,,,,,,
000802-00-0679, C08,C01,C04,C07,C05,,,,,,,
000802-00-0717, C08,C09,C10,C12,C02,C03,C06,,,,,
000802-00-0761, C08,C04,C07,,,,,,,,,
000802-00-0092, C08,C04,C12,C11,C06,C02,C03,C01,C09,,,
000802-00-0097, C08,C03,C07,C01,C09,C04,,,,,,
000802-00-0115, C08,C11,C09,C10,C03,C07,,,,,,
000403-00-0026, C08,,,,,,,,,,,
000403-00-0069, C08,C09,C10,C11,C12,C03,C04,C05,C06,C07,,
000403-00-0156, C08,C04,C11,C01,C12,C03,C07,,,,,
000403-00-0164, C08,C01,C06,C07,C09,,,,,,,
000403-00-0166, C08,C05,C11,C06,,,,,,,,
000403-00-0170, C08,C03,C05,C09,C12,C01,,,,,,
000403-00-0227, C08,C07,C01,,,,,,,,,
000403-00-0234, C08,C03,C12,C10,C02,C06,,,,,,
000403-00-0308, C08,C03,C01,C04,C09,,,,,,,
000403-00-0338, C08,C12,C01,C02,C06,C04,,,,,,
000403-00-0351, C08,C05,C07,C06,C09,C10,C11,C12,C01,C02,C03,C04
000403-00-0354, C08,C11,C04,C05,C07,C01,,,,,,
000403-00-0363, C08,C12,C05,C03,C07,C02,C10,,,,,
000403-00-0369, C08,C02,C07,,,,,,,,,
000403-00-0421, C08,C02,C12,,,,,,,,,
000403-00-0436, C08,C06,C03,,,,,,,,,
000403-00-0441, C08,C04,C11,C01,C06,C12,,,,,,
000903-00-0013, C08,C01,,,,,,,,,,
000903-00-0023, C08,C01,C05,C11,C02,C04,C12,C07,,,,
000903-00-0025, C08,,,,,,,,,,,
