ID,1st choice,2nd choice,3rd choice,4th choice,5th choice,6th choice,7th choice,8th choice,9th choice,10th choice,11th choice
001003-00-0413, C01,C07,C06,C09,C10,C03,,,,,
001003-00-0414, C10,,,,,,,,,,
001003-00-0417, C10,C06,C09,C03,,,,,,,
001003-00-0418, C11,,,,,,,,,,
001003-00-0420, C05,C01,C10,,,,,,,,
001003-00-0424, C08,C04,C10,,,,,,,,
001003-00-0425, C07,C05,C01,C09,C03,,,,,,
001003-00-0427, C10,C02,C01,C05,C04,C09,,,,,
001003-00-0430, C10,C06,C05,C01,,,,,,,
001003-00-0432, C06,C09,C10,C07,,,,,,,
001003-00-0434, C07,C06,C05,C04,C03,C02,C01,C11,C10,C09,C08
001003-00-0436, C07,C10,C09,C06,C03,C01,C11,,,,
001003-00-0438, C10,C09,C03,C01,C07,C08,,,,,
001003-00-0440, C07,C03,C06,,,,,,,,
001003-00-0441, C07,C09,C06,C10,C03,,,,,,
001003-00-0443, C05,C10,C02,C09,C01,C04,,,,,
001003-00-0445, C09,C10,C03,C06,C07,C01,,,,,
001003-00-0448, C10,C11,C06,C07,,,,,,,
001003-00-0450, C02,C03,C04,C05,C06,C07,C08,C09,C11,C01,
001003-00-0451, C03,C10,,,,,,,,,
001003-00-0453, C04,C09,C03,C10,C06,,,,,,
001003-00-0456, C11,C03,,,,,,,,,
001003-00-0457, C05,,,,,,,,,,
001003-00-0460, C01,C07,C10,,,,,,,,
001003-00-0461, C05,,,,,,,,,,
001003-00-0463, C04,C10,,,,,,,,,
001003-00-0466, C07,C01,C10,C06,C05,C11,,,,,
001003-00-0467, C04,C03,C10,C09,C07,,,,,,
001003-00-0470, C01,C06,C09,,,,,,,,
001003-00-0472, C06,C03,C08,C10,C11,C01,C02,,,,
001003-00-0473, C05,C02,C10,C09,C11,C03,,,,,
001003-00-0476, C01,C08,C10,,,,,,,,
001003-00-0477, C07,,,,,,,,,,
001003-00-0479, C10,,,,,,,,,,
001003-00-0482, C07,C09,C02,C10,,,,,,,
001003-00-0484, C07,C01,C06,,,,,,,,
001003-00-0486, C10,C09,C01,C05,C02,C06,,,,,
001003-00-0488, C07,C02,C04,C11,C09,,,,,,
001003-00-0489, C01,C04,C05,,,,,,,,
001003-00-0491, C09,C05,C07,C06,,,,,,,
001003-00-0494, C10,C02,C07,C03,C01,C11,,,,,
001003-00-0495, C05,C09,C07,,,,,,,,
001003-00-0497, C01,C11,C02,C05,C08,C04,,,,,
001003-00-0499, C09,,,,,,,,,,
001003-00-0502, C07,C06,,,,,,,,,
001003-00-0504, C10,C03,C07,C01,C04,C08,,,,,
001003-00-0505, C06,C09,C10,,,,,,,,
001003-00-0507, C03,C10,C04,C07,C01,C08,,,,,
001003-00-0509, C07,C01,,,,,,,,,
001003-00-0512, C09,C06,,,,,,,,,
001003-00-0513, C02,C05,,,,,,,,,
001003-00-0515, C05,C02,C11,C04,,,,,,,
001003-00-0517, C09,C07,C11,,,,,,,,
001003-00-0519, C09,C07,C06,C10,C03,,,,,,
001003-00-0522, C09,,,,,,,,,,
001003-00-0523, C03,C11,C10,,,,,,,,
001003-00-0526, C10,C11,,,,,,,,,
001003-00-0527, C07,C01,C06,C03,C09,,,,,,
001003-00-0529, C11,C02,C10,,,,,,,,
001003-00-0532, C05,,,,,,,,,,
001003-00-0533, C08,C11,C07,,,,,,,,
001003-00-0536, C09,C10,C03,C06,,,,,,,
001003-00-0537, C10,,,,,,,,,,
001003-00-0539, C07,,,,,,,,,,
001003-00-0542, C01,C10,C07,C09,C03,,,,,,
001003-00-0544, C03,C09,C10,,,,,,,,
001003-00-0545, C09,,,,,,,,,,
001003-00-0547, C10,C09,,,,,,,,,
001003-00-0549, C10,C01,C03,C07,,,,,,,
001003-00-0551, C07,C06,C01,,,,,,,,
001003-00-0553, C10,C09,C11,C02,,,,,,,
001003-00-0555, C07,,,,,,,,,,
001003-00-0557, C10,C06,C09,,,,,,,,
001003-00-0559, C07,C05,,,,,,,,,
001003-00-0561, C05,,,,,,,,,,
001003-00-0564, C06,C10,C11,,,,,,,,
001003-00-0566, C03,C06,C10,C01,C09,C02,C11,C08,C04,C07,C05
001003-00-0568, C05,C11,C01,,,,,,,,
001003-00-0570, C05,C10,C11,C03,C02,,,,,,
001003-00-0573, C10,C06,C02,,,,,,,,
001003-00-0574, C04,C09,C03,C10,C06,,,,,,
001003-00-0577, C10,C05,,,,,,,,,
001003-00-0579, C11,C09,C03,C06,,,,,,,
001003-00-0580, C07,C10,C04,,,,,,,,
001003-00-0583, C10,C07,,,,,,,,,
001003-00-0584, C07,C09,C10,C03,C06,,,,,,
001003-00-0586, C07,C10,,,,,,,,,
001003-00-0587, C09,C05,C03,C11,,,,,,,
001003-00-0590, C09,C10,C06,C07,,,,,,,
001003-00-0592, C05,C10,,,,,,,,,
001003-00-0593, C10,C05,C09,,,,,,,,
001003-00-0595, C10,C07,,,,,,,,,
001003-00-0598, C09,,,,,,,,,,
001003-00-0600, C11,C01,,,,,,,,,
001003-00-0602, C07,C06,C01,,,,,,,,
001003-00-0604, C06,C03,C10,,,,,,,,
001003-00-0605, C05,C10,C02,,,,,,,,
001003-00-0608, C09,C05,C10,C03,,,,,,,
001003-00-0610, C06,,,,,,,,,,
001003-00-0613, C07,,,,,,,,,,
001003-00-0615, C06,C04,,,,,,,,,
001003-00-0617, C01,C09,C10,C02,C05,,,,,,
001003-00-0618, C03,C10,C04,C07,,,,,,,
001003-00-0620, C10,C01,C07,,,,,,,,
001003-00-0623, C01,C09,C07,C06,C10,C03,,,,,
001003-00-0624, C09,C10,C03,C06,C07,,,,,,
001003-00-0626, C07,C03,C08,,,,,,,,
001003-00-0629, C05,C03,C01,C02,C09,C10,,,,,
001003-00-0630, C09,C10,C01,C07,C06,C03,,,,,
001003-00-0633, C01,C07,,,,,,,,,
001003-00-0635, C07,C06,,,,,,,,,
001003-00-0638, C06,C01,C10,,,,,,,,
001003-00-0640, C01,C09,C10,,,,,,,,
001003-00-0642, C07,,,,,,,,,,
001003-00-0643, C05,C11,C03,,,,,,,,
001003-00-0646, C10,C05,C11,C09,,,,,,,
001003-00-0649, C10,C09,C07,C06,C03,,,,,,
001003-00-0650, C06,C10,C07,C09,C01,,,,,,
001003-00-0653, C06,C10,C07,C09,C11,,,,,,
001003-00-0654, C06,C10,C07,C09,C01,,,,,,
001003-00-0657, C11,C09,C07,C06,C03,,,,,,
001003-00-0659, C01,,,,,,,,,,
001003-00-0661, C07,C10,C01,C03,,,,,,,
001003-00-0662, C09,C10,C03,C06,,,,,,,
001003-00-0665, C07,C01,C08,,,,,,,,
001003-00-0666, C07,C10,C09,C04,C05,C08,C11,C06,C01,C02,C03
001003-00-0669, C07,,,,,,,,,,
001003-00-0671, C03,C10,C07,C05,,,,,,,
001003-00-0674, C07,C05,C08,C10,C11,,,,,,
001003-00-0675, C01,C10,C09,C03,C05,C07,C06,C02,,,
001003-00-0678, C04,C10,C02,,,,,,,,
001003-00-0681, C01,C08,C11,C05,C04,C02,,,,,
001003-00-0683, C09,C10,C05,C07,C03,C01,,,,,
001003-00-0684, C03,C05,C09,C07,C01,,,,,,
001003-00-0688, C07,C11,C03,C06,C09,C10,,,,,
001003-00-0690, C07,C03,C09,C11,,,,,,,
001003-00-0691, C10,C06,C03,,,,,,,,
001003-00-0693, C07,C06,,,,,,,,,
001003-00-0695, C07,C06,,,,,,,,,
001003-00-0697, C10,C02,C06,,,,,,,,
001003-00-0698, C04,,,,,,,,,,
001003-00-0701, C04,C05,C08,C01,,,,,,,
001003-00-0702, C04,C01,C10,,,,,,,,
001003-00-0704, C07,C01,,,,,,,,,
001003-00-0707, C09,C07,C01,C04,C02,C10,C05,,,,
001003-00-0709, C09,C08,C03,C01,,,,,,,
001003-00-0711, C10,,,,,,,,,,
001003-00-0712, C05,C03,C09,,,,,,,,
001003-00-0715, C10,C05,C04,C09,,,,,,,
001003-00-0716, C07,C10,C04,,,,,,,,
001003-00-0718, C10,C05,C04,C09,,,,,,,
001003-00-0720, C01,C09,C06,,,,,,,,
001003-00-0723, C09,C03,C04,,,,,,,,
001003-00-0724, C07,,,,,,,,,,
001003-00-0727, C07,C10,C06,C09,C02,C05,C08,C04,,,
001003-00-0729, C10,C05,C11,C04,C02,C03,,,,,
001003-00-0731, C04,C01,,,,,,,,,
001003-00-0733, C07,C10,C06,,,,,,,,
001003-00-0734, C10,C05,C03,C07,C11,,,,,,
001003-00-0736, C07,C05,C03,C04,C02,C11,C01,C10,C09,C08,C06
001003-00-0739, C03,C07,C05,C01,C11,C04,,,,,
001003-00-0741, C06,C10,C09,C07,,,,,,,
001003-00-0743, C01,C06,C08,C10,,,,,,,
001003-00-0745, C09,C10,C03,C05,C08,C02,C01,C04,C06,C07,C11
001003-00-0747, C10,,,,,,,,,,
001003-00-0748, C05,C02,C01,C10,C08,C04,,,,,
001003-00-0751, C06,C01,C09,C11,C07,C02,,,,,
001003-00-0753, C10,C03,C02,C11,,,,,,,
001003-00-0755, C04,C01,C10,C03,,,,,,,
001003-00-0757, C06,C10,,,,,,,,,
001003-00-0758, C04,C07,C09,C10,,,,,,,
001003-00-0759, C01,C07,C10,,,,,,,,
001003-00-0762, C10,C02,C05,C11,,,,,,,
001003-00-0764, C09,C07,C05,,,,,,,,
001003-00-0766, C05,C10,C09,C01,,,,,,,
001003-00-0769, C05,,,,,,,,,,
001003-00-0771, C10,C05,C02,C01,C11,C09,,,,,
001003-00-0772, C07,C06,,,,,,,,,
001003-00-0775, C09,,,,,,,,,,
001003-00-0776, C07,C09,C10,C04,,,,,,,
001003-00-0778, C09,C10,C03,,,,,,,,
001003-00-0781, C07,C01,C02,C08,C06,C09,,,,,
001003-00-0783, C10,C05,,,,,,,,,
001003-00-0785, C02,C05,C01,,,,,,,,
001003-00-0786, C03,C06,C09,C10,C02,C05,C07,C08,C11,C01,C04
001003-00-0787, C01,C08,C07,C06,C09,,,,,,
001003-00-0789, C11,C03,C10,C01,,,,,,,
001003-00-0792, C04,C10,C11,C07,C01,C09,,,,,
001003-00-0795, C03,C01,,,,,,,,,
001003-00-0797, C06,C02,C09,C11,C01,C04,C08,C03,C05,C07,C10
001003-00-0799, C10,C03,C09,C05,C11,C01,,,,,
001003-00-0801, C10,C06,C07,,,,,,,,
001003-00-0802, C10,C05,C06,C03,C09,C11,,,,,
001003-00-0805, C09,C10,C11,C08,C01,C02,,,,,
001003-00-0806, C07,C10,C09,C03,C08,C11,C01,C02,C04,C05,C06
001003-00-0808, C06,C07,C10,C03,C05,C09,,,,,
001003-00-0810, C10,C06,C05,C03,C07,C09,,,,,
001003-00-0812, C06,C07,C10,C09,,,,,,,
001003-00-0814, C07,C06,,,,,,,,,
001003-00-0817, C10,C09,C08,,,,,,,,
001003-00-0820, C07,C01,,,,,,,,,
001003-00-0822, C09,C07,C10,,,,,,,,
001003-00-0824, C03,C07,C11,,,,,,,,
001003-00-0826, C11,C02,C04,C09,C01,C05,,,,,
001003-00-0827, C07,C01,C06,C11,C09,C05,C03,C02,C10,C04,
001003-00-0829, C05,C10,C06,C11,C02,C03,C04,,,,
001003-00-0832, C05,C10,C11,,,,,,,,
001003-00-0833, C06,C02,C01,C11,C04,C08,C07,,,,
001003-00-0836, C10,C03,C05,,,,,,,,
001003-00-0838, C10,,,,,,,,,,
001003-00-0842, C09,C07,C03,C02,C11,,,,,,
001003-00-0844, C10,C09,C01,,,,,,,,
001003-00-0845, C06,C10,,,,,,,,,
001003-00-0848, C10,C05,C09,C03,C08,C01,,,,,
001003-00-0849, C09,C10,C05,C01,C03,,,,,,
001003-00-0853, C09,C10,C05,C01,C11,C03,C06,,,,
001003-00-0854, C11,C01,C02,C08,C10,C07,,,,,
001003-00-0857, C10,,,,,,,,,,
001003-00-0858, C07,C03,C11,C05,C02,C01,,,,,
001003-00-0861, C09,C10,C05,C01,C02,C03,C07,,,,
001003-00-0862, C06,C05,C07,C08,C10,,,,,,
001003-00-0863, C05,C10,C02,C01,C09,,,,,,
001003-00-0866, C10,C01,C09,C07,,,,,,,
001003-00-0867, C01,C02,C04,,,,,,,,
001003-00-0870, C01,C02,C03,,,,,,,,
001003-00-0872, C03,C07,C09,,,,,,,,
001003-00-0874, C07,C11,C09,,,,,,,,
001003-00-0876, C09,C01,C10,C11,,,,,,,
001003-00-0879, C02,C09,,,,,,,,,
001003-00-0881, C01,C07,C03,C09,C10,,,,,,
001003-00-0883, C10,C01,,,,,,,,,
001003-00-0885, C01,C03,C08,C05,,,,,,,
001003-00-0887, C11,C05,C08,C03,C10,C09,C07,C02,,,
001003-00-0890, C07,C03,C11,C02,C05,C01,,,,,
001003-00-0891, C10,C11,C07,,,,,,,,
001003-00-0893, C07,C06,C09,C01,,,,,,,
001003-00-0896, C10,C09,C05,,,,,,,,
001003-00-0897, C05,C10,C01,,,,,,,,
001003-00-0900, C01,C04,C10,C07,,,,,,,
001003-00-0904, C05,C10,C09,,,,,,,,
001003-00-0905, C01,,,,,,,,,,
001003-00-0908, C10,C05,C11,,,,,,,,
001003-00-0909, C05,C03,C01,C02,C07,,,,,,
001003-00-0911, C10,C09,C07,C06,,,,,,,
001003-00-0913, C09,C10,C02,C03,C05,,,,,,
001003-00-0915, C03,C05,C02,C08,C09,,,,,,
001003-00-0918, C05,C03,C04,C02,C10,,,,,,
001003-00-0920, C06,C05,C09,C10,,,,,,,
001003-00-0922, C06,C03,C07,C09,C10,C01,C11,,,,
001003-00-0924, C10,C01,C05,,,,,,,,
001003-00-0925, C06,C05,,,,,,,,,
001003-00-0928, C10,C05,,,,,,,,,
001003-00-0930, C01,,,,,,,,,,
001003-00-0931, C09,C10,C05,,,,,,,,
001003-00-0933, C01,C05,C10,C04,C06,C07,,,,,
001003-00-0935, C01,C07,,,,,,,,,
001003-00-0938, C05,C02,C11,,,,,,,,
001003-00-0940, C01,C05,C10,C06,C04,C07,,,,,
001003-00-0942, C09,C07,C06,,,,,,,,
001003-00-0944, C08,C01,C07,,,,,,,,
001003-00-0946, C11,C03,C01,C10,C02,C08,C07,C06,C05,C04,
001003-00-0947, C06,C07,C09,C01,C10,C03,,,,,
001003-00-0950, C07,C10,C09,C02,,,,,,,
001003-00-0952, C07,C06,C03,C09,C01,,,,,,
001003-00-0953, C10,C03,C09,C05,C01,C07,C06,C02,C04,C08,C11
001003-00-0955, C10,C02,C03,,,,,,,,
001003-00-0958, C01,,,,,,,,,,
001003-00-0960, C01,C05,C09,C02,C10,,,,,,
001003-00-0961, C10,C09,C07,C05,C03,C02,,,,,
001003-00-0963, C06,C10,C01,C07,C09,C03,C11,C04,,,
001003-00-0966, C02,,,,,,,,,,
001003-00-0968, C04,C06,C07,C09,C10,,,,,,
001003-00-0971, C02,C05,C03,C07,,,,,,,
001003-00-0972, C10,C09,C07,C06,C04,C03,,,,,
001003-00-0974, C08,C04,C05,C02,C10,,,,,,
001003-00-0977, C07,C09,C06,C03,C10,C08,C11,C01,C02,C04,C05
001003-00-0981, C10,C09,C07,C03,C05,,,,,,
001003-00-0983, C10,,,,,,,,,,
001003-00-0984, C04,C01,C10,C05,C09,C03,C07,C06,,,
001003-00-0986, C05,C01,C07,C11,C04,C03,,,,,
001003-00-0988, C10,C04,C01,C09,C07,C03,,,,,
001003-00-0989, C07,C06,C09,C10,C03,,,,,,
001003-00-0992, C10,C02,,,,,,,,,
001003-00-0994, C03,,,,,,,,,,
001003-00-0995, C05,C10,,,,,,,,,
001003-00-0998, C07,C10,C01,C11,,,,,,,
001003-00-1000, C07,C10,C01,C11,,,,,,,
001003-00-1002, C09,C10,C03,C06,C07,,,,,,
001003-00-1003, C10,C01,C05,C04,,,,,,,
001003-00-1006, C10,C01,C05,C04,C07,,,,,,
001003-00-1008, C01,C10,C03,C11,C07,C09,,,,,
001003-00-1010, C03,C05,C02,C10,C09,C07,,,,,
001003-00-1012, C03,C05,C07,,,,,,,,
001003-00-1013, C05,C09,C10,C06,C04,C03,C07,C11,,,
001003-00-1016, C04,C01,C02,,,,,,,,
001003-00-1017, C01,C02,C06,C07,C03,C04,C09,C11,C10,,
001003-00-1021, C10,C05,C11,C01,C07,,,,,,
001003-00-1023, C10,C01,,,,,,,,,
001003-00-1025, C01,C02,C06,C07,C03,C09,C04,C11,C10,,
001003-00-1027, C07,C01,C06,,,,,,,,
001003-00-1028, C08,C11,C01,C02,C04,C05,,,,,
001003-00-1030, C05,C01,C10,,,,,,,,
001003-00-1032, C10,,,,,,,,,,
001003-00-1033, C10,C11,C05,C01,C08,C03,C09,C07,C02,C06,C04
001003-00-1036, C05,C10,C02,C01,,,,,,,
001003-00-1037, C03,C02,C10,C06,,,,,,,
001003-00-1039, C09,C10,C11,C05,C04,,,,,,
001003-00-1042, C03,C10,C07,C01,C04,C08,C11,C05,,,
001003-00-1043, C06,C10,C07,C09,C03,,,,,,
001003-00-1046, C05,C10,C02,C03,C11,,,,,,
001003-00-1048, C09,C01,C03,,,,,,,,
001003-00-1050, C10,C03,,,,,,,,,
001003-00-1051, C09,C10,C03,,,,,,,,
001003-00-1055, C04,C03,C02,C01,C11,C10,C09,C08,C07,C06,
001003-00-1058, C06,C07,C09,C03,C10,,,,,,
001003-00-1059, C11,C01,C02,C09,C03,C04,C07,C08,C10,C05,
001003-00-1061, C10,C07,C09,C06,,,,,,,
001003-00-1063, C09,C05,C02,C11,,,,,,,
001003-00-1064, C07,C10,C03,C06,C05,C09,C08,C11,C02,C01,C04
001003-00-1066, C07,C10,,,,,,,,,
001003-00-1070, C05,C01,C09,,,,,,,,
001003-00-1071, C08,C02,C11,C04,C01,C10,,,,,
001003-00-1073, C11,C01,C04,C09,C07,C10,,,,,
001003-00-1075, C01,C05,C09,,,,,,,,
001003-00-1076, C03,C09,C06,C10,,,,,,,
001003-00-1078, C04,C09,C05,C02,C01,,,,,,
001003-00-1081, C01,,,,,,,,,,
001003-00-1083, C07,C10,C08,,,,,,,,
001003-00-1084, C04,C11,C02,C08,C07,,,,,,
001003-00-1087, C01,C03,C06,C04,C07,,,,,,
001003-00-1089, C06,C07,C02,C09,C10,C11,C05,C04,C03,C01,
001003-00-1091, C10,,,,,,,,,,
001003-00-1093, C10,,,,,,,,,,
001003-00-1094, C06,C02,C10,C03,C09,,,,,,
001003-00-1096, C05,C03,C01,C10,,,,,,,
001003-00-1098, C10,C09,,,,,,,,,
001003-00-1100, C09,C10,C11,C03,C04,C05,C06,C08,C01,C02,C07
001003-00-1101, C03,C04,C10,C09,C05,,,,,,
001003-00-1104, C03,,,,,,,,,,
001003-00-1105, C09,,,,,,,,,,
001003-00-1107, C08,C07,C03,C10,,,,,,,
001003-00-1110, C07,C01,C08,,,,,,,,
001003-00-1113, C10,C04,,,,,,,,,
001003-00-1114, C04,C10,,,,,,,,,
001003-00-1116, C07,C09,C11,,,,,,,,
001003-00-1118, C10,C11,,,,,,,,,
001003-00-1121, C10,,,,,,,,,,
001003-00-1122, C01,C02,C03,C05,C06,C07,C08,C09,C10,C11,
001003-00-1124, C05,C01,,,,,,,,,
001003-00-1126, C04,C06,C01,,,,,,,,
001003-00-1129, C08,,,,,,,,,,
001003-00-1130, C07,C09,C10,C03,,,,,,,
001003-00-1133, C10,C05,C09,C03,C11,,,,,,
001003-00-1135, C05,C02,,,,,,,,,
001003-00-1137, C01,C03,C08,C10,C11,,,,,,
001003-00-1139, C09,C10,C03,C08,C11,,,,,,
001003-00-1141, C10,,,,,,,,,,
001003-00-0001,,,,,,,,,,,
001003-00-0002,,,,,,,,,,,
001003-00-0003,,,,,,,,,,,
001003-00-0004,,,,,,,,,,,
001003-00-0005,,,,,,,,,,,
001003-00-0006,,,,,,,,,,,
001003-00-0007,,,,,,,,,,,
001003-00-0008,,,,,,,,,,,
001003-00-0009,,,,,,,,,,,
001003-00-0010,,,,,,,,,,,
001003-00-0011,,,,,,,,,,,
001003-00-0012,,,,,,,,,,,
001003-00-0013,,,,,,,,,,,
001003-00-0014,,,,,,,,,,,
001003-00-0015,,,,,,,,,,,
001003-00-0016,,,,,,,,,,,
001003-00-0017,,,,,,,,,,,
001003-00-0018,,,,,,,,,,,
001003-00-0019,,,,,,,,,,,
001003-00-0020,,,,,,,,,,,
001003-00-0021,,,,,,,,,,,
001003-00-0022,,,,,,,,,,,
001003-00-0023,,,,,,,,,,,
001003-00-0024,,,,,,,,,,,
001003-00-0025,,,,,,,,,,,
001003-00-0026,,,,,,,,,,,
001003-00-0027,,,,,,,,,,,
001003-00-0028,,,,,,,,,,,
001003-00-0043, C07,C08,C09,C10,C11,C01,C02,C04,C06,WI02,
001003-00-0044, C04,C07,C05,C09,C06,C08=WI02,C10,C02,C03,,
001003-00-0045, C02=C08=C10,C01=C05=C11,C03=C04,C06=C07=C09,,,,,,,
001003-00-0046, C05,C06,C07,C08,C10,C09,C01,C03,C02,WI03,
001003-00-0047, C07,C04,C09,,,,,,,,
001003-00-0048, C07,C02=C05=C09,C01=C04=C08,C03=C10,C06=C11,,,,,,
001003-00-0049, C01,C10,C06,,,,,,,,
001003-00-0050, C01,C10,C06,,,,,,,,
001003-00-0051, C04,C05,C06,C07,C08,C09,C10,C11,C02,C03,
001003-00-0052, WI01,C01,C02,C03,C04,C05,C06,C07,C08,C10,
001003-00-0053, C10,C05,C06,C01,C09,C07,,,,,
001003-00-0054, C05,C09,C02,C10,C03,,,,,,
001003-00-0055, C07,C04,C10,C01,,,,,,,
001003-00-0056, C07,C10,C03,C11,,,,,,,
001003-00-0057, C07,C03,C01,C11,,,,,,,
001003-00-0059,,,,,,,,,,,
001003-00-0060,,,,,,,,,,,
001003-00-0061,,,,,,,,,,,
000502-00-0002, C05,C03,C10,C11,C07,,,,,,
000502-00-0004, C10,C09,C11,C01,,,,,,,
000502-00-0006, C06,C11,C07,,,,,,,,
000502-00-0007, C02,,,,,,,,,,
000502-00-0010, C09,C06,C01,C02,C03,,,,,,
000502-00-0011, C06,C09,C01,C05,C11,C10,,,,,
000502-00-0013, C03,C10,C09,C07,C06,,,,,,
000502-00-0015, C07,C06,C03,,,,,,,,
000502-00-0017, C06,C10,C11,C03,C09,C08,C07,C04,,,
000502-00-0018, C07,,,,,,,,,,
000502-00-0020, C07,,,,,,,,,,
000502-00-0023, C07,C09,C10,C02,C05,C08,,,,,
000502-00-0025, C05,C04,C03,C10,C09,,,,,,
000502-00-0026, C07,C08,C10,,,,,,,,
000502-00-0027, C07,C01,C08,C06,,,,,,,
000502-00-0030, C09,,,,,,,,,,
000502-00-0031, C08,C05,C03,,,,,,,,
000502-00-0033, C06,C07,C10,C03,C09,,,,,,
000502-00-0036, C08,C01,C09,,,,,,,,
000502-00-0038, C06,C10,,,,,,,,,
000502-00-0039, C01,C11,C10,,,,,,,,
000502-00-0042, C09,C03,C10,,,,,,,,
000502-00-0044, C07,C06,C08,,,,,,,,
000502-00-0047, C06,C09,C11,,,,,,,,
000502-00-0048, C04,C01,C07,C03,C09,C10,C11,C05,C06,C08,
000502-00-0050, C09,C10,C06,C03,C07,C02,,,,,
000502-00-0052, C03,C09,C06,C05,C08,C01,C10,C04,,,
000502-00-0055, C09,C11,,,,,,,,,
000502-00-0057, C07,C01,C06,C02,,,,,,,
000502-00-0058, C07,,,,,,,,,,
000502-00-0060, C03,C05,C08,C09,C10,,,,,,
000502-00-0062, C05,C01,C06,C10,,,,,,,
000502-00-0064, C09,C08,C01,,,,,,,,
000502-00-0067, C07,C01,C06,C09,C10,C03,,,,,
000502-00-0069, C05,C06,C02,C01,C08,,,,,,
000502-00-0072, C09,,,,,,,,,,
000502-00-0074, C02,C05,C06,,,,,,,,
000502-00-0076, C04,C08,,,,,,,,,
000502-00-0078, C10,C06,C08,C01,,,,,,,
000502-00-0081, C05,C08,C11,C01,C02,C03,C04,,,,
000502-00-0083, C08,C09,C10,,,,,,,,
000502-00-0085, C01,C09,C05,C11,C03,C10,,,,,
000502-00-0087, C09,C10,C03,C06,C07,C08,C05,C04,C01,C11,C02
000502-00-0089, C01,C10,,,,,,,,,
000502-00-0091, C08,C10,C03,C09,C07,C01,C04,C02,C11,C05,C06
000502-00-0093, C11,C04,C05,C07,C03,C10,,,,,
000502-00-0094, C04,C10,C09,,,,,,,,
000502-00-0097, C09,,,,,,,,,,
000502-00-0098, C09,C10,C07,C06,C03,C11,C01,,,,
000502-00-0100, C07,C08,C09,,,,,,,,
000502-00-0102, C09,C06,C07,,,,,,,,
000502-00-0104, C10,C09,C05,C08,,,,,,,
000502-00-0107, C05,C10,C09,,,,,,,,
000502-00-0109, C03,C02,C01,C11,C10,C09,C08,C07,C06,C05,C04
000502-00-0111, C08,C01,C11,C02,,,,,,,
000502-00-0112, C06,C11,C01,C09,C07,,,,,,
000502-00-0114, C11,C02,C10,C03,C07,C01,C09,C05,C06,C04,C08
000502-00-0117, C11,C10,C08,,,,,,,,
000502-00-0118, C03,,,,,,,,,,
000502-00-0121, C07,C06,C10,C09,C08,C02,,,,,
000502-00-0123, C07,C06,C10,C09,C08,C02,,,,,
000502-00-0124, C10,C06,C09,C01,C03,C05,C07,C02,,,
000502-00-0127, C05,C07,C03,C11,C10,C08,,,,,
000502-00-0129, C10,C03,C04,C07,C09,C11,,,,,
000502-00-0131, C06,C10,C09,C07,,,,,,,
000502-00-0133, C09,,,,,,,,,,
000502-00-0134, C05,C06,C10,C07,,,,,,,
000502-00-0136, C04,C08,C06,C10,,,,,,,
000502-00-0138, C07,C04,C09,,,,,,,,
000502-00-0140, C04,C09,C03,C08,C10,,,,,,
000502-00-0143, C05,C09,C10,C01,C03,,,,,,
000502-00-0144, C07,C06,C04,C08,C11,C05,C09,,,,
000502-00-0147, C06,,,,,,,,,,
000502-00-0148, C10,C08,C04,C11,,,,,,,
000502-00-0151, C04,C01,C08,C07,C11,C02,C10,C09,C03,C06,
000502-00-0152, C06,,,,,,,,,,
000502-00-0156, C07,C04,,,,,,,,,
000502-00-0157, C07,C06,C03,C10,C09,,,,,,
000502-00-0160, C04,C07,C11,C10,,,,,,,
000502-00-0162, C05,C11,,,,,,,,,
000502-00-0163, C05,,,,,,,,,,
000502-00-0166, C09,C08,C10,C02,C05,,,,,,
000502-00-0167, C05,C10,C01,C11,,,,,,,
000502-00-0170, C05,C04,C01,C10,C07,C08,C06,,,,
000502-00-0172, C07,C04,C08,C09,C10,C11,C02,C01,,,
000502-00-0174, C03,C09,C11,C06,C04,,,,,,
000502-00-0176, C03,C01,C06,C04,,,,,,,
000502-00-0177, C06,C05,C04,C07,C08,C09,C02,C10,C11,C01,
000502-00-0180, C10,C01,C07,C08,C04,,,,,,
000502-00-0182, C07,C09,C06,,,,,,,,
000502-00-0184, C10,C01,C02,C05,C09,C08,C03,C11,,,
000502-00-0185, C11,C09,C10,C07,C03,C06,,,,,
000502-00-0187, C05,,,,,,,,,,
000502-00-0190, C01,C10,C03,C06,C09,C11,,,,,
000502-00-0191, C03,C04,C06,C07,C01,C11,C09,,,,
000502-00-0194, C07,C06,C04,,,,,,,,
000502-00-0195, C03,C10,C07,C09,C01,C11,C06,C05,,,
000502-00-0198, C09,,,,,,,,,,
000502-00-0201, C03,C08,C10,C07,C09,,,,,,
000502-00-0202, C06,C07,C08,C09,C10,C11,C01,C02,C03,C04,C05
000502-00-0203, C08,C04,C05,,,,,,,,
000502-00-0205, C03,C04,C09,C02,C05,C11,C06,,,,
000502-00-0207, C07,C10,C01,,,,,,,,
000502-00-0209, C09,C10,C07,,,,,,,,
000502-00-0212, C03,C04,C09,C02,C05,C06,C11,,,,
000502-00-0214, C08,C05,C01,,,,,,,,
000502-00-0215, C01,C08,C10,C07,,,,,,,
000502-00-0217, C01,C03,C06,C02,C08,C04,C09,C10,C07,C05,
000502-00-0219, C05,C08,,,,,,,,,
000502-00-0222, C08,C07,C01,C10,,,,,,,
